Tract,logZi,time,CALI
V1,12.499139881324279,2.652113914489746,0.049958374957878915
V2,12.49913988132428,2.724869966506958,0.04995837495788069
V3,12.49913988132428,2.7036828994750977,0.04995837495788069
V4,12.49913988132428,2.637768268585205,0.04995837495788069
V5,12.499139881324279,1.9123661518096924,0.049958374957878915
V6,12.499139881324279,1.9144980907440186,0.049958374957878915
V7,12.499139881324279,1.916769027709961,0.049958374957878915
V8,12.49913988132428,2.0549540519714355,0.04995837495788069
V9,12.49913988132428,2.007638931274414,0.04995837495788069
V10,12.49913988132428,1.93253493309021,0.04995837495788069
V11,12.49913988132428,1.9673759937286377,0.04995837495788069
V12,12.49913988132428,2.0057730674743652,0.04995837495788069
V13,12.49913988132428,1.9542889595031738,0.04995837495788069
V14,12.49913988132428,1.9553427696228027,0.04995837495788069
V15,12.49913988132428,1.9601988792419434,0.04995837495788069
V16,12.49913988132428,1.9386179447174072,0.04995837495788069
V17,12.499139881324279,1.8451318740844727,0.049958374957878915
V18,12.49913988132428,1.9034450054168701,0.04995837495788069
V19,12.49913988132428,1.8958570957183838,0.04995837495788069
whole GM,13.193536541397851,2.0143728256225586,N/A
